iter	Passed	Remaining
3652	1663	157
3653	1663	157
3654	1663	157
3655	1663	156
3656	1664	156
3657	1664	155
3658	1664	155
3659	1665	154
3660	1665	154
3661	1667	153
3662	1667	153
3663	1668	153
3664	1669	152
3665	1669	152
3666	1670	151
3667	1670	151
3668	1671	150
3669	1673	150
3670	1674	150
3671	1674	149
3672	1675	149
3673	1676	148
3674	1676	148
3675	1678	147
3676	1678	147
3677	1679	147
3678	1679	146
3679	1680	146
3680	1680	145
3681	1680	145
3682	1681	144
3683	1681	144
3684	1681	143
3685	1682	143
3686	1682	142
3687	1682	142
3688	1683	141
3689	1683	141
3690	1683	140
3691	1684	140
3692	1684	140
3693	1684	139
3694	1685	139
3695	1685	138
3696	1685	138
3697	1685	137
3698	1685	137
3699	1686	136
3700	1686	136
3701	1686	135
3702	1686	135
3703	1686	134
3704	1687	134
3705	1687	133
3706	1687	133
3707	1687	132
3708	1688	132
3709	1688	131
3710	1688	131
3711	1688	131
3712	1689	130
3713	1689	130
3714	1689	129
3715	1689	129
3716	1689	128
3717	1690	128
3718	1690	127
3719	1690	127
3720	1690	126
3721	1691	126
3722	1691	125
3723	1691	125
3724	1692	124
3725	1692	124
3726	1692	123
3727	1692	123
3728	1693	123
3729	1693	122
3730	1693	122
3731	1693	121
3732	1694	121
3733	1694	120
3734	1694	120
3735	1694	119
3736	1694	119
3737	1695	118
3738	1695	118
3739	1695	117
3740	1695	117
3741	1695	116
3742	1696	116
3743	1697	116
3744	1697	115
3745	1698	115
3746	1698	114
3747	1698	114
3748	1699	113
3749	1699	113
3750	1699	112
3751	1699	112
3752	1699	111
3753	1700	111
3754	1701	111
3755	1702	110
3756	1702	110
3757	1702	109
3758	1703	109
3759	1703	108
3760	1703	108
3761	1704	107
3762	1704	107
3763	1704	106
3764	1705	106
3765	1705	105
3766	1706	105
3767	1706	105
3768	1706	104
3769	1707	104
3770	1707	103
3771	1708	103
3772	1708	102
3773	1708	102
3774	1709	101
3775	1709	101
3776	1710	100
3777	1710	100
3778	1711	100
3779	1711	99
3780	1711	99
3781	1712	98
3782	1713	98
3783	1715	97
3784	1715	97
3785	1715	96
3786	1715	96
3787	1716	96
3788	1716	95
3789	1717	95
3790	1719	94
3791	1719	94
3792	1720	93
3793	1720	93
3794	1720	92
3795	1721	92
3796	1721	92
3797	1721	91
3798	1721	91
3799	1722	90
3800	1722	90
3801	1722	89
3802	1722	89
3803	1722	88
3804	1723	88
3805	1723	87
3806	1723	87
3807	1723	86
3808	1723	86
3809	1724	85
3810	1724	85
3811	1724	85
3812	1724	84
3813	1725	84
3814	1725	83
3815	1725	83
3816	1725	82
3817	1726	82
3818	1726	81
3819	1726	81
3820	1726	80
3821	1726	80
3822	1727	79
3823	1727	79
3824	1727	79
3825	1727	78
3826	1728	78
3827	1728	77
3828	1729	77
3829	1729	76
3830	1729	76
3831	1729	75
3832	1730	75
3833	1730	74
3834	1730	74
3835	1730	74
3836	1731	73
3837	1731	73
3838	1731	72
3839	1732	72
3840	1732	71
3841	1732	71
3842	1732	70
3843	1732	70
3844	1734	69
3845	1734	69
3846	1735	69
3847	1735	68
3848	1735	68
3849	1736	67
3850	1736	67
3851	1736	66
3852	1736	66
3853	1737	65
3854	1737	65
3855	1737	64
3856	1737	64
3857	1738	63
3858	1738	63
3859	1738	63
3860	1739	62
3861	1739	62
3862	1740	61
3863	1740	61
3864	1740	60
3865	1740	60
3866	1740	59
3867	1741	59
3868	1741	58
3869	1741	58
3870	1741	58
3871	1742	57
3872	1742	57
3873	1743	56
3874	1743	56
3875	1743	55
3876	1744	55
3877	1745	54
3878	1745	54
3879	1746	54
3880	1746	53
3881	1747	53
3882	1747	52
3883	1747	52
3884	1748	51
3885	1748	51
3886	1748	50
3887	1748	50
3888	1748	49
3889	1749	49
3890	1749	49
3891	1749	48
3892	1750	48
3893	1750	47
3894	1750	47
3895	1750	46
3896	1750	46
3897	1751	45
3898	1752	45
3899	1752	44
3900	1753	44
3901	1753	44
3902	1753	43
3903	1754	43
3904	1754	42
3905	1754	42
3906	1755	41
3907	1755	41
3908	1755	40
3909	1757	40
3910	1757	39
3911	1757	39
3912	1757	39
3913	1758	38
3914	1758	38
3915	1758	37
3916	1759	37
3917	1760	36
3918	1760	36
3919	1760	35
3920	1761	35
3921	1761	35
3922	1761	34
3923	1762	34
3924	1762	33
3925	1763	33
3926	1763	32
3927	1763	32
3928	1764	31
3929	1764	31
3930	1765	30
3931	1765	30
3932	1766	30
3933	1767	29
3934	1767	29
3935	1768	28
3936	1768	28
3937	1768	27
3938	1768	27
3939	1769	26
3940	1769	26
3941	1769	26
3942	1769	25
3943	1770	25
3944	1771	24
3945	1772	24
3946	1772	23
3947	1773	23
3948	1773	22
3949	1774	22
3950	1774	22
3951	1775	21
3952	1776	21
3953	1780	20
3954	1780	20
3955	1780	19
3956	1781	19
3957	1781	18
3958	1781	18
3959	1781	17
3960	1782	17
3961	1782	17
3962	1783	16
3963	1783	16
3964	1783	15
3965	1784	15
3966	1784	14
3967	1787	14
3968	1788	13
3969	1788	13
3970	1789	13
3971	1789	12
3972	1789	12
3973	1789	11
3974	1790	11
3975	1790	10
3976	1791	10
3977	1791	9
3978	1792	9
3979	1792	9
3980	1793	8
3981	1793	8
3982	1794	7
3983	1794	7
3984	1794	6
3985	1795	6
3986	1796	5
3987	1797	5
3988	1797	4
3989	1798	4
3990	1798	4
3991	1798	3
3992	1799	3
3993	1799	2
3994	1799	2
3995	1799	1
3996	1800	1
3997	1800	0
3998	1800	0
3999	1800	0
